feedback_id,source,user_role,product_area,feedback_text,created_at
FB00644,appstore,市场总监,权限配置,"Dashboard 权限继承关系不清晰",2026-06-03
FB00645,appstore,市场总监,通知系统,"报表订阅管理入口太深",2026-06-08
FB00646,in-app,财务经理,数据分析,"数据字典维护成本高",2026-06-13
FB00647,community,市场总监,仪表盘,"告警规则配置没有模板",2026-06-19
FB00648,interview,技术负责人,搜索功能,"API 调用频率限制文档不清楚",2026-06-17
FB00649,appstore,客户成功,导出功能,"数据回溯能力不足，只能看15天内的",2026-06-26
FB00650,in-app,数据分析师,仪表盘,"客户分层模型不够灵活，不能自定义维度",2026-06-24
FB00651,in-app,技术负责人,搜索功能,"续费看板金额和明细对不上，差了大概3万",2026-06-03
FB00652,appstore,财务经理,导出功能,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-23
FB00653,sales,客户成功,导出功能,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-27
FB00654,survey,市场总监,仪表盘,"数据分析页面加载太慢了，8秒都打不开",2026-06-10
FB00655,sales,客户成功,导出功能,"权限配置太复杂，新来的同事29天都搞不定",2026-06-19
FB00656,survey,数据分析师,权限配置,"移动端看板显示不全，iPhone上排版错乱",2026-06-22
FB00657,appstore,运营负责人,仪表盘,"API 返回的数据格式和文档不一致",2026-06-11
FB00658,interview,HR主管,导出功能,"搜索功能经常搜不到想要的结果",2026-06-19
FB00659,sales,客户成功,API接口,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-02
FB00660,appstore,财务经理,导出功能,"通知太多太频繁，希望能自定义规则",2026-06-22
FB00661,community,产品经理,通知系统,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-08
FB00662,appstore,数据分析师,移动端,"用户分群的条件设置不够灵活",2026-06-12
FB00663,interview,HR主管,数据分析,"漏斗分析的转化率计算好像有问题",2026-06-01
FB00664,survey,市场总监,搜索功能,"自定义指标的公式编辑器不好用",2026-06-10
FB00665,in-app,市场总监,导出功能,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-03
FB00666,appstore,客户成功,数据分析,"希望能支持定时发送报表到邮箱",2026-06-24
FB00667,interview,数据分析师,移动端,"多语言支持不够完善，英文界面有翻译错误",2026-06-19
FB00668,community,财务经理,BI报表,"数据权限设置太粗，不能按部门隔离",2026-06-17
FB00669,survey,产品经理,BI报表,"报表模板太少，每次都得从头做",2026-06-01
FB00670,interview,财务经理,移动端,"实时数据更新延迟太高，3分钟才刷新一次",2026-06-26
FB00671,survey,技术负责人,导出功能,"客户反馈渠道分散，汇总太麻烦",2026-06-18
FB00672,survey,技术负责人,用户管理,"竞品分析模块数据来源不够权威",2026-06-21
FB00673,support,财务经理,用户管理,"NPS 评分趋势图时间范围选择不灵活",2026-06-26
FB00674,interview,市场总监,BI报表,"客户画像标签体系不够完善",2026-06-19
FB00675,appstore,客户成功,API接口,"工单分配逻辑不透明，经常分配错人",2026-06-23
FB00676,appstore,财务经理,BI报表,"SLA 超时预警不及时",2026-06-16
FB00677,interview,销售经理,搜索功能,"知识库搜索结果排序不合理",2026-06-03
FB00678,appstore,市场总监,用户管理,"客户生命周期阶段定义不够清晰",2026-06-05
FB00679,interview,市场总监,仪表盘,"自动化工作流配置门槛太高",2026-06-19
FB00680,appstore,客户成功,用户管理,"报表分享链接过期时间太短",2026-06-07
FB00681,survey,销售经理,移动端,"数据看板不能嵌入到我们自己的系统里",2026-06-05
FB00682,in-app,产品经理,API接口,"A/B 测试结果分析维度不够",2026-06-09
FB00683,sales,运营负责人,BI报表,"用户行为路径分析太粗糙",2026-06-14
FB00684,survey,CEO,通知系统,"留存分析的同期群定义不直观",2026-06-19
FB00685,interview,销售经理,权限配置,"漏斗步骤之间的时间窗口设置有限制",2026-06-05
FB00686,in-app,产品经理,搜索功能,"自定义事件追踪配置太麻烦",2026-06-08
FB00687,survey,数据分析师,通知系统,"热力图数据不够精确",2026-06-25
FB00688,in-app,财务经理,数据分析,"会话回放加载太慢",2026-06-18
FB00689,support,销售经理,API接口,"用户反馈情感分析准确率不高",2026-06-23
FB00690,survey,销售经理,导出功能,"标签管理没有批量操作",2026-06-27
FB00691,appstore,运营负责人,BI报表,"数据导出格式有限，缺少 Parquet",2026-06-03
FB00692,community,市场总监,导出功能,"Webhook 配置没有测试功能",2026-06-19
FB00693,support,数据分析师,用户管理,"集成第三方工具的文档不完整",2026-06-20
FB00694,sales,产品经理,API接口,"Dashboard 权限继承关系不清晰",2026-06-01
FB00695,appstore,市场总监,通知系统,"报表订阅管理入口太深",2026-06-09
FB00696,in-app,HR主管,移动端,"数据字典维护成本高",2026-06-11
FB00697,interview,HR主管,权限配置,"告警规则配置没有模板",2026-06-22
FB00698,survey,市场总监,导出功能,"API 调用频率限制文档不清楚",2026-06-19
FB00699,support,技术负责人,搜索功能,"数据回溯能力不足，只能看17天内的",2026-06-01
FB00700,sales,客户成功,API接口,"客户分层模型不够灵活，不能自定义维度",2026-06-24
FB00701,appstore,运营负责人,用户管理,"续费看板金额和明细对不上，差了大概3万",2026-06-25
FB00702,appstore,财务经理,导出功能,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-05
FB00703,in-app,HR主管,BI报表,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-16
FB00704,interview,数据分析师,仪表盘,"数据分析页面加载太慢了，21秒都打不开",2026-06-01
FB00705,interview,数据分析师,API接口,"权限配置太复杂，新来的同事17天都搞不定",2026-06-22
FB00706,appstore,销售经理,BI报表,"移动端看板显示不全，iPhone上排版错乱",2026-06-02
FB00707,support,产品经理,数据分析,"API 返回的数据格式和文档不一致",2026-06-17
FB00708,in-app,CEO,通知系统,"搜索功能经常搜不到想要的结果",2026-06-18
FB00709,in-app,HR主管,搜索功能,"仪表盘的图表类型太少了，缺少漏斗图",2026-05-31
FB00710,appstore,CEO,搜索功能,"通知太多太频繁，希望能自定义规则",2026-06-08
FB00711,in-app,市场总监,BI报表,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-15
FB00712,survey,CEO,权限配置,"用户分群的条件设置不够灵活",2026-06-21
FB00713,interview,市场总监,移动端,"漏斗分析的转化率计算好像有问题",2026-06-05
FB00714,in-app,CEO,搜索功能,"自定义指标的公式编辑器不好用",2026-06-11
FB00715,appstore,产品经理,仪表盘,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-02
FB00716,appstore,CEO,权限配置,"希望能支持定时发送报表到邮箱",2026-06-18
FB00717,survey,运营负责人,API接口,"多语言支持不够完善，英文界面有翻译错误",2026-06-01
FB00718,support,销售经理,移动端,"数据权限设置太粗，不能按部门隔离",2026-06-15
FB00719,sales,销售经理,权限配置,"报表模板太少，每次都得从头做",2026-06-27
FB00720,community,技术负责人,导出功能,"实时数据更新延迟太高，15分钟才刷新一次",2026-06-12
FB00721,in-app,客户成功,通知系统,"客户反馈渠道分散，汇总太麻烦",2026-06-09
FB00722,community,市场总监,仪表盘,"竞品分析模块数据来源不够权威",2026-06-10
FB00723,sales,HR主管,API接口,"NPS 评分趋势图时间范围选择不灵活",2026-06-11
FB00724,sales,市场总监,用户管理,"客户画像标签体系不够完善",2026-06-15
FB00725,community,运营负责人,用户管理,"工单分配逻辑不透明，经常分配错人",2026-06-18
FB00726,sales,数据分析师,权限配置,"SLA 超时预警不及时",2026-06-05
FB00727,support,CEO,搜索功能,"知识库搜索结果排序不合理",2026-06-16
FB00728,appstore,HR主管,导出功能,"客户生命周期阶段定义不够清晰",2026-06-25
FB00729,support,财务经理,权限配置,"自动化工作流配置门槛太高",2026-06-25
FB00730,support,HR主管,移动端,"报表分享链接过期时间太短",2026-06-06
FB00731,appstore,产品经理,搜索功能,"数据看板不能嵌入到我们自己的系统里",2026-06-02
FB00732,appstore,数据分析师,导出功能,"A/B 测试结果分析维度不够",2026-06-21
FB00733,community,产品经理,BI报表,"用户行为路径分析太粗糙",2026-06-16
FB00734,interview,产品经理,移动端,"留存分析的同期群定义不直观",2026-06-06
FB00735,sales,CEO,导出功能,"漏斗步骤之间的时间窗口设置有限制",2026-06-26
FB00736,support,市场总监,通知系统,"自定义事件追踪配置太麻烦",2026-06-16
FB00737,sales,财务经理,权限配置,"热力图数据不够精确",2026-06-16
FB00738,support,数据分析师,移动端,"会话回放加载太慢",2026-06-13
FB00739,sales,客户成功,仪表盘,"用户反馈情感分析准确率不高",2026-06-04
FB00740,in-app,市场总监,数据分析,"标签管理没有批量操作",2026-06-14
FB00741,appstore,技术负责人,移动端,"数据导出格式有限，缺少 Parquet",2026-06-08
FB00742,appstore,客户成功,BI报表,"Webhook 配置没有测试功能",2026-06-07
FB00743,sales,客户成功,权限配置,"集成第三方工具的文档不完整",2026-06-13
FB00744,support,技术负责人,BI报表,"Dashboard 权限继承关系不清晰",2026-06-15
FB00745,support,销售经理,用户管理,"报表订阅管理入口太深",2026-06-03
FB00746,community,CEO,数据分析,"数据字典维护成本高",2026-06-24
FB00747,appstore,CEO,数据分析,"告警规则配置没有模板",2026-06-26
FB00748,appstore,CEO,用户管理,"API 调用频率限制文档不清楚",2026-06-15
FB00749,appstore,HR主管,权限配置,"数据回溯能力不足，只能看13天内的",2026-05-31
FB00750,sales,技术负责人,API接口,"客户分层模型不够灵活，不能自定义维度",2026-06-01
FB00751,sales,市场总监,搜索功能,"续费看板金额和明细对不上，差了大概3万",2026-06-10
FB00752,interview,市场总监,移动端,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-22
FB00753,sales,客户成功,API接口,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-27
FB00754,interview,市场总监,仪表盘,"数据分析页面加载太慢了，9秒都打不开",2026-06-07
FB00755,interview,产品经理,导出功能,"权限配置太复杂，新来的同事5天都搞不定",2026-06-16
FB00756,interview,CEO,用户管理,"移动端看板显示不全，iPhone上排版错乱",2026-06-07
FB00757,appstore,数据分析师,导出功能,"API 返回的数据格式和文档不一致",2026-06-06
FB00758,appstore,HR主管,权限配置,"搜索功能经常搜不到想要的结果",2026-06-16
FB00759,appstore,产品经理,数据分析,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-11
FB00760,interview,产品经理,通知系统,"通知太多太频繁，希望能自定义规则",2026-06-15
FB00761,community,客户成功,仪表盘,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-19
FB00762,survey,HR主管,数据分析,"用户分群的条件设置不够灵活",2026-06-26
FB00763,interview,客户成功,移动端,"漏斗分析的转化率计算好像有问题",2026-06-25
FB00764,appstore,客户成功,搜索功能,"自定义指标的公式编辑器不好用",2026-05-31
FB00765,community,CEO,仪表盘,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-09
FB00766,community,产品经理,数据分析,"希望能支持定时发送报表到邮箱",2026-06-08
FB00767,survey,数据分析师,API接口,"多语言支持不够完善，英文界面有翻译错误",2026-06-06
FB00768,support,CEO,BI报表,"数据权限设置太粗，不能按部门隔离",2026-06-14
FB00769,community,CEO,API接口,"报表模板太少，每次都得从头做",2026-06-01
FB00770,community,客户成功,仪表盘,"实时数据更新延迟太高，25分钟才刷新一次",2026-06-02
FB00771,support,数据分析师,用户管理,"客户反馈渠道分散，汇总太麻烦",2026-06-25
FB00772,appstore,CEO,用户管理,"竞品分析模块数据来源不够权威",2026-06-20
FB00773,in-app,财务经理,BI报表,"NPS 评分趋势图时间范围选择不灵活",2026-06-20
FB00774,support,运营负责人,导出功能,"客户画像标签体系不够完善",2026-06-04
FB00775,survey,技术负责人,移动端,"工单分配逻辑不透明，经常分配错人",2026-06-10
FB00776,in-app,客户成功,API接口,"SLA 超时预警不及时",2026-06-04
FB00777,in-app,财务经理,权限配置,"知识库搜索结果排序不合理",2026-06-10
FB00778,survey,财务经理,BI报表,"客户生命周期阶段定义不够清晰",2026-06-24
FB00779,interview,财务经理,用户管理,"自动化工作流配置门槛太高",2026-06-12
FB00780,sales,产品经理,API接口,"报表分享链接过期时间太短",2026-06-26
FB00781,appstore,财务经理,API接口,"数据看板不能嵌入到我们自己的系统里",2026-06-07
FB00782,in-app,财务经理,导出功能,"A/B 测试结果分析维度不够",2026-06-27
FB00783,interview,数据分析师,API接口,"用户行为路径分析太粗糙",2026-06-18
FB00784,survey,财务经理,权限配置,"留存分析的同期群定义不直观",2026-06-22
FB00785,support,数据分析师,通知系统,"漏斗步骤之间的时间窗口设置有限制",2026-06-19
FB00786,in-app,财务经理,搜索功能,"自定义事件追踪配置太麻烦",2026-06-18
FB00787,appstore,产品经理,API接口,"热力图数据不够精确",2026-06-05
FB00788,appstore,客户成功,用户管理,"会话回放加载太慢",2026-06-24
FB00789,sales,数据分析师,权限配置,"用户反馈情感分析准确率不高",2026-06-26
FB00790,sales,销售经理,仪表盘,"标签管理没有批量操作",2026-06-26
FB00791,in-app,HR主管,搜索功能,"数据导出格式有限，缺少 Parquet",2026-06-17
FB00792,sales,销售经理,用户管理,"Webhook 配置没有测试功能",2026-06-04
FB00793,survey,运营负责人,API接口,"集成第三方工具的文档不完整",2026-06-03
FB00794,interview,市场总监,数据分析,"Dashboard 权限继承关系不清晰",2026-06-16
FB00795,sales,销售经理,仪表盘,"报表订阅管理入口太深",2026-06-21
FB00796,survey,客户成功,仪表盘,"数据字典维护成本高",2026-06-20
FB00797,community,财务经理,BI报表,"告警规则配置没有模板",2026-06-07
FB00798,in-app,产品经理,移动端,"API 调用频率限制文档不清楚",2026-06-17
FB00799,in-app,客户成功,权限配置,"数据回溯能力不足，只能看11天内的",2026-05-31
FB00800,support,数据分析师,导出功能,"客户分层模型不够灵活，不能自定义维度",2026-06-21
FB00801,community,HR主管,数据分析,"续费看板金额和明细对不上，差了大概26万",2026-06-10
FB00802,interview,CEO,权限配置,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-27
FB00803,sales,客户成功,仪表盘,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-25
FB00804,interview,HR主管,搜索功能,"数据分析页面加载太慢了，29秒都打不开",2026-06-08
FB00805,community,市场总监,导出功能,"权限配置太复杂，新来的同事16天都搞不定",2026-06-21
FB00806,survey,数据分析师,导出功能,"移动端看板显示不全，iPhone上排版错乱",2026-06-25
FB00807,interview,销售经理,移动端,"API 返回的数据格式和文档不一致",2026-06-05
FB00808,appstore,客户成功,数据分析,"搜索功能经常搜不到想要的结果",2026-06-16
FB00809,sales,财务经理,搜索功能,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-09
FB00810,in-app,客户成功,仪表盘,"通知太多太频繁，希望能自定义规则",2026-06-05
FB00811,interview,销售经理,BI报表,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-23
FB00812,community,技术负责人,搜索功能,"用户分群的条件设置不够灵活",2026-06-03
FB00813,in-app,市场总监,通知系统,"漏斗分析的转化率计算好像有问题",2026-06-01
FB00814,appstore,技术负责人,权限配置,"自定义指标的公式编辑器不好用",2026-06-07
FB00815,interview,HR主管,BI报表,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-11
FB00816,in-app,产品经理,权限配置,"希望能支持定时发送报表到邮箱",2026-06-23
FB00817,interview,产品经理,仪表盘,"多语言支持不够完善，英文界面有翻译错误",2026-06-06
FB00818,appstore,运营负责人,用户管理,"数据权限设置太粗，不能按部门隔离",2026-06-06
FB00819,interview,客户成功,数据分析,"报表模板太少，每次都得从头做",2026-06-26
FB00820,support,销售经理,通知系统,"实时数据更新延迟太高，30分钟才刷新一次",2026-06-11
FB00821,in-app,销售经理,通知系统,"客户反馈渠道分散，汇总太麻烦",2026-06-26
FB00822,sales,运营负责人,API接口,"竞品分析模块数据来源不够权威",2026-06-05
FB00823,sales,CEO,数据分析,"NPS 评分趋势图时间范围选择不灵活",2026-06-21
FB00824,survey,CEO,导出功能,"客户画像标签体系不够完善",2026-06-02
FB00825,interview,客户成功,API接口,"工单分配逻辑不透明，经常分配错人",2026-06-09
FB00826,sales,运营负责人,API接口,"SLA 超时预警不及时",2026-06-16
FB00827,support,CEO,BI报表,"知识库搜索结果排序不合理",2026-06-10
FB00828,sales,产品经理,用户管理,"客户生命周期阶段定义不够清晰",2026-06-21
FB00829,community,销售经理,权限配置,"自动化工作流配置门槛太高",2026-06-08
FB00830,interview,CEO,数据分析,"报表分享链接过期时间太短",2026-06-08
FB00831,support,技术负责人,API接口,"数据看板不能嵌入到我们自己的系统里",2026-06-21
FB00832,community,数据分析师,仪表盘,"A/B 测试结果分析维度不够",2026-06-26
FB00833,community,数据分析师,数据分析,"用户行为路径分析太粗糙",2026-06-03
FB00834,survey,产品经理,用户管理,"留存分析的同期群定义不直观",2026-06-07
FB00835,support,运营负责人,搜索功能,"漏斗步骤之间的时间窗口设置有限制",2026-06-26
FB00836,interview,CEO,用户管理,"自定义事件追踪配置太麻烦",2026-06-26
FB00837,sales,技术负责人,通知系统,"热力图数据不够精确",2026-06-24
FB00838,support,CEO,数据分析,"会话回放加载太慢",2026-06-12
FB00839,interview,HR主管,通知系统,"用户反馈情感分析准确率不高",2026-06-03
FB00840,appstore,客户成功,数据分析,"标签管理没有批量操作",2026-06-17
FB00841,support,产品经理,通知系统,"数据导出格式有限，缺少 Parquet",2026-06-27
FB00842,appstore,运营负责人,搜索功能,"Webhook 配置没有测试功能",2026-06-05
FB00843,interview,销售经理,导出功能,"集成第三方工具的文档不完整",2026-06-21
FB00844,appstore,数据分析师,仪表盘,"Dashboard 权限继承关系不清晰",2026-06-11
FB00845,in-app,CEO,API接口,"报表订阅管理入口太深",2026-06-25
FB00846,support,运营负责人,数据分析,"数据字典维护成本高",2026-06-25
FB00847,appstore,技术负责人,移动端,"告警规则配置没有模板",2026-06-05
FB00848,in-app,HR主管,搜索功能,"API 调用频率限制文档不清楚",2026-06-25
FB00849,interview,运营负责人,导出功能,"数据回溯能力不足，只能看19天内的",2026-06-13
FB00850,in-app,客户成功,API接口,"客户分层模型不够灵活，不能自定义维度",2026-06-15
FB00851,support,市场总监,移动端,"续费看板金额和明细对不上，差了大概2万",2026-06-24
FB00852,survey,财务经理,移动端,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-13
FB00853,in-app,销售经理,权限配置,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-14
FB00854,appstore,销售经理,搜索功能,"数据分析页面加载太慢了，28秒都打不开",2026-06-06
FB00855,sales,CEO,仪表盘,"权限配置太复杂，新来的同事15天都搞不定",2026-06-09
FB00856,community,客户成功,搜索功能,"移动端看板显示不全，iPhone上排版错乱",2026-06-01
FB00857,in-app,财务经理,数据分析,"API 返回的数据格式和文档不一致",2026-06-02
FB00858,interview,财务经理,权限配置,"搜索功能经常搜不到想要的结果",2026-06-12
FB00859,in-app,数据分析师,权限配置,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-21
FB00860,survey,数据分析师,搜索功能,"通知太多太频繁，希望能自定义规则",2026-06-15
FB00861,interview,市场总监,用户管理,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-16
FB00862,sales,数据分析师,搜索功能,"用户分群的条件设置不够灵活",2026-06-22
FB00863,community,CEO,移动端,"漏斗分析的转化率计算好像有问题",2026-06-05
FB00864,sales,客户成功,API接口,"自定义指标的公式编辑器不好用",2026-06-01
FB00865,appstore,客户成功,API接口,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-06
FB00866,community,HR主管,API接口,"希望能支持定时发送报表到邮箱",2026-06-07
FB00867,sales,运营负责人,移动端,"多语言支持不够完善，英文界面有翻译错误",2026-06-11
FB00868,support,销售经理,仪表盘,"数据权限设置太粗，不能按部门隔离",2026-06-18
FB00869,appstore,CEO,数据分析,"报表模板太少，每次都得从头做",2026-06-08
FB00870,appstore,市场总监,通知系统,"实时数据更新延迟太高，14分钟才刷新一次",2026-06-13
FB00871,sales,财务经理,BI报表,"客户反馈渠道分散，汇总太麻烦",2026-06-27
FB00872,community,HR主管,导出功能,"竞品分析模块数据来源不够权威",2026-06-21
FB00873,community,财务经理,用户管理,"NPS 评分趋势图时间范围选择不灵活",2026-06-05
FB00874,sales,客户成功,BI报表,"客户画像标签体系不够完善",2026-06-03
FB00875,survey,产品经理,API接口,"工单分配逻辑不透明，经常分配错人",2026-06-25
FB00876,sales,销售经理,API接口,"SLA 超时预警不及时",2026-06-08
FB00877,interview,销售经理,数据分析,"知识库搜索结果排序不合理",2026-06-24
FB00878,support,运营负责人,BI报表,"客户生命周期阶段定义不够清晰",2026-06-19
FB00879,appstore,技术负责人,搜索功能,"自动化工作流配置门槛太高",2026-06-11
FB00880,sales,HR主管,移动端,"报表分享链接过期时间太短",2026-06-13
FB00881,in-app,HR主管,用户管理,"数据看板不能嵌入到我们自己的系统里",2026-06-14
FB00882,survey,CEO,移动端,"A/B 测试结果分析维度不够",2026-06-07
FB00883,survey,HR主管,搜索功能,"用户行为路径分析太粗糙",2026-06-08
FB00884,appstore,HR主管,API接口,"留存分析的同期群定义不直观",2026-06-22
FB00885,sales,数据分析师,通知系统,"漏斗步骤之间的时间窗口设置有限制",2026-06-18
FB00886,support,HR主管,用户管理,"自定义事件追踪配置太麻烦",2026-06-17
FB00887,survey,产品经理,API接口,"热力图数据不够精确",2026-06-09
FB00888,support,运营负责人,移动端,"会话回放加载太慢",2026-05-31
FB00889,support,运营负责人,API接口,"用户反馈情感分析准确率不高",2026-06-03
FB00890,in-app,市场总监,移动端,"标签管理没有批量操作",2026-06-02
FB00891,community,销售经理,仪表盘,"数据导出格式有限，缺少 Parquet",2026-06-03
FB00892,sales,HR主管,移动端,"Webhook 配置没有测试功能",2026-06-14
FB00893,sales,HR主管,导出功能,"集成第三方工具的文档不完整",2026-06-09
FB00894,survey,产品经理,数据分析,"Dashboard 权限继承关系不清晰",2026-06-13
FB00895,appstore,技术负责人,用户管理,"报表订阅管理入口太深",2026-06-20
FB00896,appstore,运营负责人,移动端,"数据字典维护成本高",2026-06-08
FB00897,survey,市场总监,用户管理,"告警规则配置没有模板",2026-06-02
FB00898,sales,市场总监,用户管理,"API 调用频率限制文档不清楚",2026-06-22
FB00899,appstore,CEO,导出功能,"数据回溯能力不足，只能看6天内的",2026-06-07
FB00900,support,数据分析师,API接口,"客户分层模型不够灵活，不能自定义维度",2026-06-18
FB00901,interview,运营负责人,通知系统,"续费看板金额和明细对不上，差了大概3万",2026-06-24
FB00902,community,CEO,权限配置,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-16
FB00903,survey,客户成功,BI报表,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-06
FB00904,in-app,HR主管,导出功能,"数据分析页面加载太慢了，11秒都打不开",2026-06-25
FB00905,interview,产品经理,数据分析,"权限配置太复杂，新来的同事24天都搞不定",2026-06-23
FB00906,survey,销售经理,数据分析,"移动端看板显示不全，iPhone上排版错乱",2026-05-31
FB00907,support,CEO,移动端,"API 返回的数据格式和文档不一致",2026-06-15
FB00908,support,技术负责人,通知系统,"搜索功能经常搜不到想要的结果",2026-06-12
FB00909,in-app,数据分析师,BI报表,"仪表盘的图表类型太少了，缺少漏斗图",2026-05-31
FB00910,interview,产品经理,数据分析,"通知太多太频繁，希望能自定义规则",2026-06-11
FB00911,community,市场总监,用户管理,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-04
FB00912,in-app,客户成功,BI报表,"用户分群的条件设置不够灵活",2026-06-23
FB00913,interview,销售经理,权限配置,"漏斗分析的转化率计算好像有问题",2026-06-18
FB00914,survey,HR主管,权限配置,"自定义指标的公式编辑器不好用",2026-06-14
FB00915,in-app,市场总监,权限配置,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-09
FB00916,appstore,市场总监,API接口,"希望能支持定时发送报表到邮箱",2026-06-17
FB00917,appstore,销售经理,仪表盘,"多语言支持不够完善，英文界面有翻译错误",2026-06-11
FB00918,appstore,数据分析师,通知系统,"数据权限设置太粗，不能按部门隔离",2026-06-05
FB00919,appstore,销售经理,BI报表,"报表模板太少，每次都得从头做",2026-06-14
FB00920,support,数据分析师,API接口,"实时数据更新延迟太高，8分钟才刷新一次",2026-06-22
FB00921,support,数据分析师,导出功能,"客户反馈渠道分散，汇总太麻烦",2026-06-14
FB00922,appstore,财务经理,仪表盘,"竞品分析模块数据来源不够权威",2026-06-21
FB00923,support,数据分析师,用户管理,"NPS 评分趋势图时间范围选择不灵活",2026-06-16
FB00924,sales,市场总监,移动端,"客户画像标签体系不够完善",2026-06-03
FB00925,appstore,数据分析师,仪表盘,"工单分配逻辑不透明，经常分配错人",2026-06-05
FB00926,appstore,产品经理,用户管理,"SLA 超时预警不及时",2026-06-16
FB00927,survey,技术负责人,BI报表,"知识库搜索结果排序不合理",2026-06-04
FB00928,survey,财务经理,数据分析,"客户生命周期阶段定义不够清晰",2026-06-20
FB00929,support,HR主管,移动端,"自动化工作流配置门槛太高",2026-06-09
FB00930,interview,HR主管,通知系统,"报表分享链接过期时间太短",2026-06-16
FB00931,community,运营负责人,BI报表,"数据看板不能嵌入到我们自己的系统里",2026-06-01
FB00932,sales,客户成功,仪表盘,"A/B 测试结果分析维度不够",2026-06-12
FB00933,interview,HR主管,数据分析,"用户行为路径分析太粗糙",2026-06-03
FB00934,survey,技术负责人,API接口,"留存分析的同期群定义不直观",2026-06-16
FB00935,in-app,技术负责人,通知系统,"漏斗步骤之间的时间窗口设置有限制",2026-06-26
FB00936,support,CEO,仪表盘,"自定义事件追踪配置太麻烦",2026-06-09
FB00937,community,销售经理,搜索功能,"热力图数据不够精确",2026-06-01
FB00938,support,财务经理,API接口,"会话回放加载太慢",2026-06-23
FB00939,survey,销售经理,权限配置,"用户反馈情感分析准确率不高",2026-06-23
FB00940,survey,运营负责人,仪表盘,"标签管理没有批量操作",2026-06-18
FB00941,support,技术负责人,仪表盘,"数据导出格式有限，缺少 Parquet",2026-06-26
FB00942,appstore,市场总监,用户管理,"Webhook 配置没有测试功能",2026-06-14
FB00943,appstore,运营负责人,数据分析,"集成第三方工具的文档不完整",2026-06-19
FB00944,support,客户成功,搜索功能,"Dashboard 权限继承关系不清晰",2026-06-18
FB00945,interview,产品经理,移动端,"报表订阅管理入口太深",2026-06-24
FB00946,support,运营负责人,通知系统,"数据字典维护成本高",2026-06-12
FB00947,in-app,销售经理,BI报表,"告警规则配置没有模板",2026-06-13
FB00948,appstore,技术负责人,权限配置,"API 调用频率限制文档不清楚",2026-06-08
FB00949,interview,技术负责人,BI报表,"数据回溯能力不足，只能看5天内的",2026-06-07
FB00950,community,客户成功,移动端,"客户分层模型不够灵活，不能自定义维度",2026-06-13
FB00951,support,产品经理,数据分析,"续费看板金额和明细对不上，差了大概20万",2026-06-05
FB00952,support,市场总监,通知系统,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-04
FB00953,interview,财务经理,导出功能,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-03
FB00954,appstore,销售经理,通知系统,"数据分析页面加载太慢了，23秒都打不开",2026-06-13
FB00955,sales,市场总监,用户管理,"权限配置太复杂，新来的同事28天都搞不定",2026-06-18
FB00956,appstore,销售经理,用户管理,"移动端看板显示不全，iPhone上排版错乱",2026-06-03
FB00957,support,HR主管,权限配置,"API 返回的数据格式和文档不一致",2026-06-22
FB00958,in-app,技术负责人,导出功能,"搜索功能经常搜不到想要的结果",2026-06-08
FB00959,support,销售经理,API接口,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-06
FB00960,support,市场总监,导出功能,"通知太多太频繁，希望能自定义规则",2026-06-03
FB00961,survey,技术负责人,移动端,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-16
FB00962,survey,运营负责人,仪表盘,"用户分群的条件设置不够灵活",2026-06-01
FB00963,sales,技术负责人,通知系统,"漏斗分析的转化率计算好像有问题",2026-06-07
FB00964,appstore,客户成功,API接口,"自定义指标的公式编辑器不好用",2026-05-31
FB00965,appstore,技术负责人,导出功能,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-20
